ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"36 SUTHERLAND STREET, ROSEBERY NSW 2018","1085000","7 September 2013","375.33","NON STRATA","No",1894742,"AI367052","23 April 2017"
"22 SUTHERLAND STREET, ROSEBERY NSW 2018","1230000","29 March 2014","373.1","NON STRATA","No",1894749,"AI586129","23 April 2017"
"23 TRAMWAY STREET, ROSEBERY NSW 2018","932500","2 August 2014","238.19","NON STRATA","No",1895137,"AI902266","23 April 2017"
"27 TRAMWAY STREET, ROSEBERY NSW 2018","557500","4 April 2014","0","STRATA","No","1895142","AI596083","23 April 2017"
"29 TRAMWAY STREET, ROSEBERY NSW 2018","2951000","18 November 2015","423.7","NON STRATA","No",1895146,"AK278120","23 April 2017"
"31 TRAMWAY STREET, ROSEBERY NSW 2018","540000","24 December 2014","0","STRATA","No","1895150","AJ266507","23 April 2017"
"2/31 TRAMWAY STREET, ROSEBERY NSW 2018","539000","12 December 2013","0","STRATA","No","1895149","AI494188","23 April 2017"
"2/31 TRAMWAY STREET, ROSEBERY NSW 2018","455000","8 May 2012","0","STRATA","No","1895149","AH104411","23 April 2017"
"35 TRAMWAY STREET, ROSEBERY NSW 2018","950000","29 October 2012","274","NON STRATA","No",1895154,"AH457080","23 April 2017"
"67 TRAMWAY STREET, ROSEBERY NSW 2018","740000","17 August 2012","236.82","NON STRATA","No",1895172,"AH272106","23 April 2017"
"75 TRAMWAY STREET, ROSEBERY NSW 2018","18400","3 February 2015","240","NON STRATA","No",1895176,"AJ226978","23 April 2017"
"75 TRAMWAY STREET, ROSEBERY NSW 2018","920000","11 April 2014","240","NON STRATA","No",1895176,"AI624398","23 April 2017"
"85 TRAMWAY STREET, ROSEBERY NSW 2018","847000","17 May 2014","271.9","NON STRATA","No",1895181,"AI720227","23 April 2017"
"60 TRAMWAY STREET, ROSEBERY NSW 2018","1035000","20 September 2014","238.3","NON STRATA","No",1895197,"AJ177214","23 April 2017"
"28 TRAMWAY STREET, ROSEBERY NSW 2018","948000","28 August 2013","234","NON STRATA","No",1895213,"AI168791","23 April 2017"
"20 TRAMWAY STREET, ROSEBERY NSW 2018","1160000","6 August 2016","236.82","NON STRATA","No",1895216,"AK794103","23 April 2017"
"12 TRAMWAY STREET, ROSEBERY NSW 2018","917000","5 March 2016","126.7","NON STRATA","No",1895220,"AK400270","23 April 2017"
"10 TRAMWAY STREET, ROSEBERY NSW 2018","721000","20 October 2012","238.8","NON STRATA","No",1895222,"AH419191","23 April 2017"
"8/6 TRAMWAY STREET, ROSEBERY NSW 2018","590000","6 December 2016","0","STRATA","No","1895231","AM150060","23 April 2017"
"12 WANT STREET, ROSEBERY NSW 2018","920000","19 October 2013","334.4","NON STRATA","No",1895859,"AI210995","23 April 2017"
"7 WANT STREET, ROSEBERY NSW 2018","900000","6 December 2012","360.4","NON STRATA","No",1895868,"AH538605","23 April 2017"
"21 WANT STREET, ROSEBERY NSW 2018","1409000","14 March 2015","362.4","NON STRATA","No",1895875,"AJ495135","23 April 2017"
"1 WELLINGTON STREET, ROSEBERY NSW 2018","1625000","28 November 2016","321.4","NON STRATA","No",1895932,"AM63560","23 April 2017"
"33 WELLINGTON STREET, ROSEBERY NSW 2018","860000","1 November 2012","390","NON STRATA","No",1895948,"AH409716","23 April 2017"
"40 WELLINGTON STREET, ROSEBERY NSW 2018","1283000","30 July 2016","196","NON STRATA","No",1896015,"AK759466","23 April 2017"
"26 WELLINGTON STREET, ROSEBERY NSW 2018","868000","22 December 2014","213.8","NON STRATA","No",1896030,"AJ256231","23 April 2017"
"12 WELLINGTON STREET, ROSEBERY NSW 2018","1450000","18 November 2016","196","NON STRATA","No",1896038,"AM172892","23 April 2017"
"10 WELLINGTON STREET, ROSEBERY NSW 2018","1480000","24 October 2015","390","NON STRATA","No",1896039,"AK167082","23 April 2017"
"4A WELLINGTON STREET, ROSEBERY NSW 2018","1051000","28 November 2015","189.7","NON STRATA","No",1896042,"AK175074","23 April 2017"
