ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"105 DARLEY STREET, NEWTOWN NSW 2042","720000","4 July 2013","145.7","NON STRATA","No",1947696,"AH999952","30 April 2017"
"107 DARLEY STREET, NEWTOWN NSW 2042","859000","22 June 2013","147.2","NON STRATA","No",1947697,"AH969010","30 April 2017"
"117 DARLEY STREET, NEWTOWN NSW 2042","1051000","14 September 2016","145.7","NON STRATA","No",1947702,"AM3231","30 April 2017"
"117 DARLEY STREET, NEWTOWN NSW 2042","901000","12 September 2015","145.7","NON STRATA","No",1947702,"AK2697","30 April 2017"
"121 DARLEY STREET, NEWTOWN NSW 2042","868000","12 February 2015","150","NON STRATA","No",1947704,"AJ374436","30 April 2017"
"125 DARLEY STREET, NEWTOWN NSW 2042","700000","27 March 2013","177","NON STRATA","No",1947706,"AH784382","30 April 2017"
"129 DARLEY STREET, NEWTOWN NSW 2042","960000","6 March 2014","179","NON STRATA","No",1947708,"AI523118","30 April 2017"
"129 DARLEY STREET, NEWTOWN NSW 2042","700000","10 August 2013","179","NON STRATA","No",1947708,"AI87302","30 April 2017"
"139 DARLEY STREET, NEWTOWN NSW 2042","1100000","6 December 2015","196","NON STRATA","No",1947712,"AK153426","30 April 2017"
"132 DARLEY STREET, NEWTOWN NSW 2042","1785000","13 August 2015","335.1","NON STRATA","No",1947741,"AJ832958","30 April 2017"
"124 DARLEY STREET, NEWTOWN NSW 2042","816000","24 November 2012","202.3","NON STRATA","No",1947743,"AH534722","30 April 2017"
"106 DARLEY STREET, NEWTOWN NSW 2042","1450000","11 August 2012","404.7","NON STRATA","No",1947751,"AH273208","30 April 2017"
"90 DARLEY STREET, NEWTOWN NSW 2042","1053000","29 July 2013","190","NON STRATA","No",1947757,"AH998948","30 April 2017"
"84 DARLEY STREET, NEWTOWN NSW 2042","760000","17 July 2012","202.3","NON STRATA","No",1947760,"AH212519","30 April 2017"
"76 DARLEY STREET, NEWTOWN NSW 2042","640000","29 November 2012","189.7","NON STRATA","No",1947764,"AH501865","30 April 2017"
"74 DARLEY STREET, NEWTOWN NSW 2042","815000","19 July 2014","183.4","NON STRATA","No",1947765,"AJ78550","30 April 2017"
"70 DARLEY STREET, NEWTOWN NSW 2042","1150000","6 November 2013","384","NON STRATA","No",1947766,"AI343053","30 April 2017"
"19/48 DARLEY STREET, NEWTOWN NSW 2042","570000","12 November 2015","0","STRATA","No","1947793","AK150620","30 April 2017"
"36 DARLEY STREET, NEWTOWN NSW 2042","1071000","12 March 2016","209","NON STRATA","No",1947818,"AK426965","30 April 2017"
"150 DENISON STREET, NEWTOWN NSW 2042","925000","9 October 2012","126.5","NON STRATA","No",1948275,"AH391246","30 April 2017"
"154 DENISON STREET, NEWTOWN NSW 2042","950000","19 October 2015","94.8","NON STRATA","No",1948277,"AK52908","30 April 2017"
"162 DENISON STREET, NEWTOWN NSW 2042","1295000","11 May 2015","126.5","NON STRATA","No",1948281,"AJ807004","30 April 2017"
"162 DENISON STREET, NEWTOWN NSW 2042","1295000","11 May 2015","126.5","NON STRATA","No",1948281,"AJ807005","30 April 2017"
"170 DENISON STREET, NEWTOWN NSW 2042","1005000","13 May 2016","75.9","NON STRATA","No",1948285,"AK572326","30 April 2017"
"170 DENISON STREET, NEWTOWN NSW 2042","810000","31 May 2014","75.9","NON STRATA","No",1948285,"AI749485","30 April 2017"
"174 DENISON STREET, NEWTOWN NSW 2042","2050000","18 April 2015","253.01","NON STRATA","No",1948287,"AJ599891","30 April 2017"
"176 DENISON STREET, NEWTOWN NSW 2042","807000","15 October 2013","84.25","NON STRATA","No",1948288,"AI242001","30 April 2017"
"182 DENISON STREET, NEWTOWN NSW 2042","1550000","14 November 2015","126.5","NON STRATA","No",1948291,"AK123801","30 April 2017"
"182 DENISON STREET, NEWTOWN NSW 2042","800000","18 May 2013","126.5","NON STRATA","No",1948291,"AH947946","30 April 2017"
"188 DENISON STREET, NEWTOWN NSW 2042","865000","22 January 2014","126.5","NON STRATA","No",1948294,"AI444339","30 April 2017"
"214 DENISON STREET, NEWTOWN NSW 2042","1560000","29 October 2016","94.9","NON STRATA","No",1948306,"AM28628","30 April 2017"
"224 DENISON STREET, NEWTOWN NSW 2042","860000","7 December 2016","107.5","NON STRATA","No",1948311,"AK985277","30 April 2017"
"265 DENISON STREET, NEWTOWN NSW 2042","900000","1 August 2014","115.62","NON STRATA","No",1948320,"AI862466","30 April 2017"
"257 DENISON STREET, NEWTOWN NSW 2042","1165000","4 May 2013","110.46","NON STRATA","No",1948324,"AH882834","30 April 2017"
"249 DENISON STREET, NEWTOWN NSW 2042","1160000","9 May 2015","107.5","NON STRATA","No",1948328,"AJ607090","30 April 2017"
