ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"17 CALEDONIA STREET, PADDINGTON NSW 2021","1100000","9 December 2013","88.5","NON STRATA","No",2081789,"AI351182","23 April 2017"
"17 CALEDONIA STREET, PADDINGTON NSW 2021","770000","11 July 2012","88.5","NON STRATA","No",2081789,"AH238309","23 April 2017"
"13 CALEDONIA STREET, PADDINGTON NSW 2021","2000000","23 January 2015","242.6","NON STRATA","No",2081791,"AJ272663","23 April 2017"
"5C CALEDONIA STREET, PADDINGTON NSW 2021","5350000","8 June 2014","209","NON STRATA","Yes (2)",2081795,"AI965728","23 April 2017"
"7 CAMBRIDGE LANE, PADDINGTON NSW 2021","1810000","1 December 2012","232.1","NON STRATA","No",2081873,"AH600574","23 April 2017"
"11 CAMBRIDGE LANE, PADDINGTON NSW 2021","6000000","2 December 2014","632.3","NON STRATA","No",2081875,"AJ451641","23 April 2017"
"5 CAMBRIDGE STREET, PADDINGTON NSW 2021","1900000","23 November 2013","126.5","NON STRATA","No",2081878,"AI339800","23 April 2017"
"9 CAMBRIDGE STREET, PADDINGTON NSW 2021","1862500","24 December 2013","153.2","NON STRATA","No",2081880,"AI331092","23 April 2017"
"19 CAMBRIDGE STREET, PADDINGTON NSW 2021","1810000","21 August 2012","164.4","NON STRATA","No",2081885,"AH240395","23 April 2017"
"37 CAMBRIDGE STREET, PADDINGTON NSW 2021","1860000","20 May 2014","161.4","NON STRATA","Yes (2)",2081894,"AI720861","23 April 2017"
"39 CAMBRIDGE STREET, PADDINGTON NSW 2021","2350000","18 November 2014","160.18","NON STRATA","No",2081895,"AJ288730","23 April 2017"
"39 CAMBRIDGE STREET, PADDINGTON NSW 2021","1800000","28 August 2012","160.18","NON STRATA","No",2081895,"AH379853","23 April 2017"
"47 CAMBRIDGE STREET, PADDINGTON NSW 2021","3437000","21 June 2014","213.2","NON STRATA","No",2081899,"AI860348","23 April 2017"
"69 CAMBRIDGE STREET, PADDINGTON NSW 2021","2720000","5 December 2016","158.1","NON STRATA","No",2081909,"AM116976","23 April 2017"
"75 CAMBRIDGE STREET, PADDINGTON NSW 2021","1750000","27 May 2015","145.4","NON STRATA","No",2081913,"AJ825679","23 April 2017"
"79 CAMBRIDGE STREET, PADDINGTON NSW 2021","1300000","5 July 2014","145.4","NON STRATA","No",2081915,"AI823357","23 April 2017"
"40 CAMBRIDGE STREET, PADDINGTON NSW 2021","2125000","9 December 2013","88.5","NON STRATA","No",2081923,"AI354575","23 April 2017"
"38 CAMBRIDGE STREET, PADDINGTON NSW 2021","1756000","2 April 2015","94.8","NON STRATA","No",2081924,"AJ480734","23 April 2017"
"34 CAMBRIDGE STREET, PADDINGTON NSW 2021","1900000","17 September 2012","115.9","NON STRATA","No",2081926,"AH303184","23 April 2017"
"32 CAMBRIDGE STREET, PADDINGTON NSW 2021","1550000","14 September 2012","113.8","NON STRATA","No",2081927,"AH340697","23 April 2017"
"14 CAMBRIDGE STREET, PADDINGTON NSW 2021","1300000","27 July 2012","75.9","NON STRATA","No",2081934,"AH197656","23 April 2017"
"12 CAMBRIDGE STREET, PADDINGTON NSW 2021","1352000","28 March 2014","75.9","NON STRATA","No",2081935,"AI553196","23 April 2017"
"10 CAMBRIDGE STREET, PADDINGTON NSW 2021","1410000","4 December 2015","85.26","NON STRATA","No",2081936,"AK166070","23 April 2017"
"8 CAMBRIDGE STREET, PADDINGTON NSW 2021","1225000","13 November 2012","88.5","NON STRATA","No",2081937,"AH476788","23 April 2017"
"6 CAMBRIDGE STREET, PADDINGTON NSW 2021","2400000","28 October 2015","107.5","NON STRATA","No",2081938,"AK48621","23 April 2017"
