ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"38 GILPIN STREET, CAMPERDOWN NSW 2050","2600000","7 October 2016","220","NON STRATA","No",1952136,"AK946854","23 April 2017"
"36 GILPIN STREET, CAMPERDOWN NSW 2050","785000","14 September 2013","130.37","NON STRATA","No",1952137,"AI178747","23 April 2017"
"12 GILPIN STREET, CAMPERDOWN NSW 2050","940000","18 June 2012","195.87","NON STRATA","No",1952144,"AH155387","23 April 2017"
"10 GILPIN STREET, CAMPERDOWN NSW 2050","1500000","24 September 2016","202.3","NON STRATA","No",1952145,"AK884182","23 April 2017"
"2 HOPETOUN STREET, CAMPERDOWN NSW 2050","2100000","27 April 2015","404.7","NON STRATA","No",1954100,"AJ575547","23 April 2017"
"8 HOPETOUN STREET, CAMPERDOWN NSW 2050","850000","22 January 2013","120.7","NON STRATA","No",1954102,"AH592148","23 April 2017"
"12 HOPETOUN STREET, CAMPERDOWN NSW 2050","1365000","23 November 2013","127.4","NON STRATA","No",1954104,"AI279091","23 April 2017"
"14 HOPETOUN STREET, CAMPERDOWN NSW 2050","712000","20 August 2013","265.6","NON STRATA","No",1954105,"AI188790","23 April 2017"
"18 HOPETOUN STREET, CAMPERDOWN NSW 2050","1408000","13 February 2015","132.8","NON STRATA","No",1954107,"AJ406459","23 April 2017"
"26 HOPETOUN STREET, CAMPERDOWN NSW 2050","966000","5 December 2013","158.82","NON STRATA","No",1954111,"AI352939","23 April 2017"
"28 HOPETOUN STREET, CAMPERDOWN NSW 2050","950000","22 November 2013","132.79","NON STRATA","No",1954112,"AI318608","23 April 2017"
"50 HOPETOUN STREET, CAMPERDOWN NSW 2050","1310000","5 September 2015","135.3","NON STRATA","No",1954123,"AJ929104","23 April 2017"
"77 HOPETOUN STREET, CAMPERDOWN NSW 2050","990000","30 August 2014","133.58","NON STRATA","No",1954135,"AI971095","23 April 2017"
"75 HOPETOUN STREET, CAMPERDOWN NSW 2050","993000","29 November 2014","132.8","NON STRATA","No",1954136,"AJ223012","23 April 2017"
"69 HOPETOUN STREET, CAMPERDOWN NSW 2050","500000","7 August 2014","133.4","NON STRATA","No",1954139,"AI836420","23 April 2017"
